Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset	keyword	disease	significance	brain_cells	plot_title	Study	outlier	Model_types
GSE63617_3m_hp_VH_rep3	Microglia_deactivation	0.178655443559153	0.335052683912708	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep4	Microglia_deactivation	-3.12383687875493	0.188239847569466	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep5	Microglia_deactivation	7.55098654545692	0.662790868864097	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE63617	GSE63617_3m_hp_VH_rep5	Other models
GSE63617_6m_hp_VH_rep1	Microglia_deactivation	1.92255190755494	0.412577886450885	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep2	Microglia_deactivation	0.686518047538875	0.3576297990385	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep3	Microglia_deactivation	-0.0187346109594842	0.326277676754017	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep4	Microglia_deactivation	0.637990404972264	0.355472494751033	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep5	Microglia_deactivation	-2.48042135834069	0.216842989766353	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep1	Microglia_deactivation	0.630045585006334	0.355119306479995	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep2	Microglia_deactivation	3.51699920697488	0.483459301933977	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep3	Microglia_deactivation	1.28419562589278	0.384199653540209	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep4	Microglia_deactivation	-2.36498743393648	0.221974623756084	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep5	Microglia_deactivation	-0.766488456365271	0.293036157254082	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep1	Microglia_deactivation	-6.00654765987053	0.0600884682995598	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep2	Microglia_deactivation	-6.21076911468855	0.0510097701232173	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep3	Microglia_deactivation	-3.36391681057697	0.177567054932907	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep4	Microglia_deactivation	3.70779454390687	0.491941139843723	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep5	Microglia_deactivation	5.26658853400884	0.561237581629639	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE63617	NA	Other models
GSE64398_WT_2m_Hipp_rep1	Microglia_deactivation	1.43039044259647	0.390698768028357	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep10	Microglia_deactivation	-1.47645798777206	0.261474345612965	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep11	Microglia_deactivation	-1.67025573109976	0.252859035235824	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep12	Microglia_deactivation	-1.26306059261247	0.270960961718005	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep2	Microglia_deactivation	-1.29090820055829	0.269722991752027	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep3	Microglia_deactivation	-1.21427214871703	0.273129859971202	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep4	Microglia_deactivation	2.112617724821	0.421027293444563	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep5	Microglia_deactivation	-5.92749960657364	0.0636025624379514	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	GSE64398_WT_2m_Hipp_rep5	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep6	Microglia_deactivation	-2.40283628638501	0.220292046829937	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep7	Microglia_deactivation	0.173911953938149	0.334841811305763	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_2m_Hipp_rep8	Microglia_deactivation	-2.72727666242584	0.20586899684766	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_2m_Hipp_rep9	Microglia_deactivation	-0.307505535120955	0.313440318089123	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep1	Microglia_deactivation	0.170134719318907	0.334673893722961	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep2	Microglia_deactivation	1.96319559412181	0.414384708184886	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep3	Microglia_deactivation	2.9173484616527	0.456801729971962	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep4	Microglia_deactivation	-2.00704202029166	0.237887145665122	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep5	Microglia_deactivation	-0.623747032827476	0.299381750584204	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep6	Microglia_deactivation	3.92844714444228	0.501750287290406	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep7	Microglia_deactivation	1.27627112695741	0.383847368643908	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep8	Microglia_deactivation	-0.893830175481499	0.287375160302792	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep9	Microglia_deactivation	0.668197586088104	0.356815359928216	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep1	Microglia_deactivation	-1.38584514198518	0.265502554493033	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep10	Microglia_deactivation	1.17656785255171	0.379415043272762	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep2	Microglia_deactivation	-2.72620580423529	0.20591660202367	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep3	Microglia_deactivation	-0.400365343594436	0.309312220115309	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep4	Microglia_deactivation	4.5282107274954	0.528412875472205	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep5	Microglia_deactivation	-4.30101314375139	0.13590828417041	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep6	Microglia_deactivation	0.811958403608511	0.363206270584567	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep7	Microglia_deactivation	0.817269361357227	0.363442370079945	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep8	Microglia_deactivation	0.157165840111212	0.334097360076596	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep9	Microglia_deactivation	-0.565015098265611	0.301992688341332	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep1	Microglia_deactivation	6.19218150951906	0.602384968745687	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	GSE64398_WT_18m_Hipp_rep1	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep2	Microglia_deactivation	3.69967950529101	0.491580384474761	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep3	Microglia_deactivation	3.33877754131108	0.475536428637004	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep4	Microglia_deactivation	3.42567308217933	0.479399384118913	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep5	Microglia_deactivation	4.18178469017617	0.513012449321828	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep6	Microglia_deactivation	4.70055485865275	0.536074462011365	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep7	Microglia_deactivation	2.42758604758988	0.435029261749388	WT	NA	NA	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep1	Microglia_deactivation	-0.238505767279173	0.316507714054113	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep2	Microglia_deactivation	-1.80060639841615	0.247064275000153	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep3	Microglia_deactivation	-5.80981026217961	0.0688344614922262	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep4	Microglia_deactivation	-6.125681289784	0.0547923632962913	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep1	Microglia_deactivation	0.549936506991261	0.351558044314215	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep2	Microglia_deactivation	0.138811416339543	0.333281411165782	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep3	Microglia_deactivation	-4.76437818672118	0.115309315397324	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep4	Microglia_deactivation	-3.54672356962982	0.169440350559388	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep1	Microglia_deactivation	-4.42879057576173	0.130227917531147	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep2	Microglia_deactivation	-1.27817093966787	0.270289228768214	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep3	Microglia_deactivation	-1.69752006280566	0.251646994910492	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep4	Microglia_deactivation	-2.17105682073784	0.23059584088507	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_2m_Hipp_rep2	Microglia_deactivation	-7.35821220202923	7.89682338359925e-17	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_2m_Hipp_rep3	Microglia_deactivation	3.07981880921206	0.46402437584632	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_2m_Hipp_rep4	Microglia_deactivation	-2.36400808520111	0.222018160864297	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TPM_2m_Hipp_rep1	Microglia_deactivation	1.48041319260205	0.392922537561563	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_2m_Hipp_rep2	Microglia_deactivation	-3.0422728575676	0.191865789471938	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_2m_Hipp_rep3	Microglia_deactivation	-0.110168262599932	0.322212978815477	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep1	Microglia_deactivation	6.40254895674524	0.611736888019771	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep2	Microglia_deactivation	-2.5362903119494	0.214359326295766	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep3	Microglia_deactivation	-2.10633902423308	0.233472881113915	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep4	Microglia_deactivation	-3.20217478401518	0.184757323178194	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_4m_Hipp_rep1	Microglia_deactivation	0.15467557178928	0.333986654791037	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_4m_Hipp_rep2	Microglia_deactivation	-1.60172570183468	0.255905548895557	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_4m_Hipp_rep1	Microglia_deactivation	-6.75733670736944	0.0267120183941378	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep2	Microglia_deactivation	-3.32661678428126	0.179225233702665	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep3	Microglia_deactivation	0.24893799508445	0.338177106236161	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep4	Microglia_deactivation	-6.96950367192362	0.0172801012829092	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TPM_4m_Hipp_rep1	Microglia_deactivation	-0.601513632213092	0.300370140045006	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep2	Microglia_deactivation	15.1363625543156	1	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	GSE64398_TPM_4m_Hipp_rep2	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep3	Microglia_deactivation	0.0079416060894495	0.327463572346083	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep4	Microglia_deactivation	4.77113970023807	0.539212322688879	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep1	Microglia_deactivation	-2.32176545668822	0.223896063824031	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep2	Microglia_deactivation	4.05076495862643	0.507187945726231	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep3	Microglia_deactivation	7.31445932678481	0.652276012671699	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep4	Microglia_deactivation	-3.00845050381768	0.193369367739866	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_18m_Hipp_rep1	Microglia_deactivation	6.5685814276538	0.619117888670238	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_18m_Hipp_rep2	Microglia_deactivation	7.34637521334782	0.653694838629011	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_18m_Hipp_rep3	Microglia_deactivation	5.78801286781023	0.584417585672805	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		microglia_act	AD early	GSE64398	NA	Amyloid transgenic models
GSE36237_HippVeh_WT_1	Oligodendrocytes	-1.95717245807581	0.27779540158077	WT	NA	NA	mixed_model	early	AD		glia	AD early	GSE36237	NA	Amyloid transgenic models
GSE36237_HippVeh_WT_2	Oligodendrocytes	1.38504326120833	0.402427125318379	WT	NA	NA	mixed_model	early	AD		glia	AD early	GSE36237	NA	Amyloid transgenic models
GSE36237_HippVeh_WT_3	Oligodendrocytes	-0.924265239703723	0.316312666143904	WT	NA	NA	mixed_model	early	AD		glia	AD early	GSE36237	NA	Amyloid transgenic models
